"BehaviorSpace results (NetLogo 6.1.1)"
"SEIRD-awareness-unawareness-updated-i_from_0-10000_more_rho_sampleCOPY.nlogo"
"fake_news-not_fake-only_over"
"10/28/2021 22:42:23:983 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-42","42","-42","42"
"[run number]","decay-aw","alpha-aw","%awareness-cte","alpha-unaw","decay-unaw","%unawareness-cte","[step]","count turtles with [ susceptible? ]"
"32516","1","0.7","0.4","0","0","0","1000","9976"
"32519","0.2","0.8","0.4","0","0","0","1000","2045"
"32515","0.9","0.7","0.4","0","0","0","1000","9343"
"32520","0.3","0.8","0.4","0","0","0","1000","2196"
"32528","0","0.9","0.4","0","0","0","1000","1612"
"32529","0.1","0.9","0.4","0","0","0","1000","1784"
"32521","0.4","0.8","0.4","0","0","0","1000","2626"
"32522","0.5","0.8","0.4","0","0","0","1000","3134"
"32523","0.6","0.8","0.4","0","0","0","1000","4238"
"32530","0.2","0.9","0.4","0","0","0","1000","2043"
"32531","0.3","0.9","0.4","0","0","0","1000","2304"
"32524","0.7","0.8","0.4","0","0","0","1000","6000"
"32539","0","1","0.4","0","0","0","1000","1528"
"32533","0.5","0.9","0.4","0","0","0","1000","3701"
"32532","0.4","0.9","0.4","0","0","0","1000","2863"
"32527","1","0.8","0.4","0","0","0","1000","9982"
"32526","0.9","0.8","0.4","0","0","0","1000","9933"
"32541","0.2","1","0.4","0","0","0","1000","2081"
"32540","0.1","1","0.4","0","0","0","1000","1686"
"32525","0.8","0.8","0.4","0","0","0","1000","8992"
"32534","0.6","0.9","0.4","0","0","0","1000","4619"
"32543","0.4","1","0.4","0","0","0","1000","2743"
"32544","0.5","1","0.4","0","0","0","1000","3923"
"32548","0.9","1","0.4","0","0","0","1000","9983"
"32535","0.7","0.9","0.4","0","0","0","1000","7284"
"32542","0.3","1","0.4","0","0","0","1000","2541"
"32551","0.1","0","0.5","0","0","0","1000","1527"
"32550","0","0","0.5","0","0","0","1000","1489"
"32536","0.8","0.9","0.4","0","0","0","1000","9827"
"32552","0.2","0","0.5","0","0","0","1000","1442"
"32557","0.7","0","0.5","0","0","0","1000","1689"
"32555","0.5","0","0.5","0","0","0","1000","1597"
"32561","0","0.1","0.5","0","0","0","1000","1536"
"32553","0.3","0","0.5","0","0","0","1000","1647"
"32559","0.9","0","0.5","0","0","0","1000","1583"
"32566","0.5","0.1","0.5","0","0","0","1000","1670"
"32538","1","0.9","0.4","0","0","0","1000","9987"
"32569","0.8","0.1","0.5","0","0","0","1000","1925"
"32562","0.1","0.1","0.5","0","0","0","1000","1683"
"32554","0.4","0","0.5","0","0","0","1000","1580"
"32572","0","0.2","0.5","0","0","0","1000","1560"
"32537","0.9","0.9","0.4","0","0","0","1000","9967"
"32563","0.2","0.1","0.5","0","0","0","1000","1609"
"32560","1","0","0.5","0","0","0","1000","1656"
"32545","0.6","1","0.4","0","0","0","1000","5302"
"32568","0.7","0.1","0.5","0","0","0","1000","2056"
"32564","0.3","0.1","0.5","0","0","0","1000","1790"
"32556","0.6","0","0.5","0","0","0","1000","1567"
"32567","0.6","0.1","0.5","0","0","0","1000","1826"
"32558","0.8","0","0.5","0","0","0","1000","1545"
"32546","0.7","1","0.4","0","0","0","1000","9008"
"32576","0.4","0.2","0.5","0","0","0","1000","1903"
"32571","1","0.1","0.5","0","0","0","1000","2342"
"32565","0.4","0.1","0.5","0","0","0","1000","1636"
"32570","0.9","0.1","0.5","0","0","0","1000","2098"
"32547","0.8","1","0.4","0","0","0","1000","9953"
"32573","0.1","0.2","0.5","0","0","0","1000","1639"
"32574","0.2","0.2","0.5","0","0","0","1000","1737"
"32549","1","1","0.4","0","0","0","1000","9990"
"32579","0.7","0.2","0.5","0","0","0","1000","2176"
"32575","0.3","0.2","0.5","0","0","0","1000","1702"
"32583","0","0.3","0.5","0","0","0","1000","1564"
"32577","0.5","0.2","0.5","0","0","0","1000","1915"
"32585","0.2","0.3","0.5","0","0","0","1000","1705"
"32578","0.6","0.2","0.5","0","0","0","1000","1974"
"32582","1","0.2","0.5","0","0","0","1000","2703"
"32584","0.1","0.3","0.5","0","0","0","1000","1629"
"32581","0.9","0.2","0.5","0","0","0","1000","2679"
"32580","0.8","0.2","0.5","0","0","0","1000","2214"
"32586","0.3","0.3","0.5","0","0","0","1000","1765"
"32590","0.7","0.3","0.5","0","0","0","1000","2382"
"32588","0.5","0.3","0.5","0","0","0","1000","1942"
"32591","0.8","0.3","0.5","0","0","0","1000","2773"
"32597","0.3","0.4","0.5","0","0","0","1000","1897"
"32587","0.4","0.3","0.5","0","0","0","1000","2017"
"32589","0.6","0.3","0.5","0","0","0","1000","2276"
"32594","0","0.4","0.5","0","0","0","1000","1553"
"32616","0","0.6","0.5","0","0","0","1000","1520"
"32592","0.9","0.3","0.5","0","0","0","1000","3289"
"32596","0.2","0.4","0.5","0","0","0","1000","1960"
"32595","0.1","0.4","0.5","0","0","0","1000","1630"
"32593","1","0.3","0.5","0","0","0","1000","3746"
"32598","0.4","0.4","0.5","0","0","0","1000","1953"
"32601","0.7","0.4","0.5","0","0","0","1000","2988"
"32608","0.3","0.5","0.5","0","0","0","1000","2028"
"32605","0","0.5","0.5","0","0","0","1000","1555"
"32602","0.8","0.4","0.5","0","0","0","1000","3607"
"32599","0.5","0.4","0.5","0","0","0","1000","2411"
"32612","0.7","0.5","0.5","0","0","0","1000","3362"
"32600","0.6","0.4","0.5","0","0","0","1000","2457"
"32618","0.2","0.6","0.5","0","0","0","1000","1901"
"32603","0.9","0.4","0.5","0","0","0","1000","3966"
"32604","1","0.4","0.5","0","0","0","1000","5574"
"32619","0.3","0.6","0.5","0","0","0","1000","2213"
"32607","0.2","0.5","0.5","0","0","0","1000","1915"
"32611","0.6","0.5","0.5","0","0","0","1000","2893"
"32617","0.1","0.6","0.5","0","0","0","1000","1751"
"32606","0.1","0.5","0.5","0","0","0","1000","1830"
"32632","0.5","0.7","0.5","0","0","0","1000","2967"
"32621","0.5","0.6","0.5","0","0","0","1000","2804"
"32609","0.4","0.5","0.5","0","0","0","1000","2286"
"32613","0.8","0.5","0.5","0","0","0","1000","4786"
"32638","0","0.8","0.5","0","0","0","1000","1592"
"32629","0.2","0.7","0.5","0","0","0","1000","1970"
"32620","0.4","0.6","0.5","0","0","0","1000","2454"
"32627","0","0.7","0.5","0","0","0","1000","1625"
"32630","0.3","0.7","0.5","0","0","0","1000","2177"
"32610","0.5","0.5","0.5","0","0","0","1000","2610"
"32631","0.4","0.7","0.5","0","0","0","1000","2819"
"32623","0.7","0.6","0.5","0","0","0","1000","4379"
"32622","0.6","0.6","0.5","0","0","0","1000","3201"
"32624","0.8","0.6","0.5","0","0","0","1000","5536"
"32614","0.9","0.5","0.5","0","0","0","1000","5789"
"32626","1","0.6","0.5","0","0","0","1000","9938"
"32628","0.1","0.7","0.5","0","0","0","1000","1822"
"32615","1","0.5","0.5","0","0","0","1000","8910"
"32633","0.6","0.7","0.5","0","0","0","1000","3916"
"32639","0.1","0.8","0.5","0","0","0","1000","1847"
"32625","0.9","0.6","0.5","0","0","0","1000","8454"
"32642","0.4","0.8","0.5","0","0","0","1000","2942"
"32640","0.2","0.8","0.5","0","0","0","1000","2054"
"32635","0.8","0.7","0.5","0","0","0","1000","7108"
"32634","0.7","0.7","0.5","0","0","0","1000","5296"
"32641","0.3","0.8","0.5","0","0","0","1000","2554"
"32644","0.6","0.8","0.5","0","0","0","1000","4502"
"32636","0.9","0.7","0.5","0","0","0","1000","9902"
"32637","1","0.7","0.5","0","0","0","1000","9989"
"32643","0.5","0.8","0.5","0","0","0","1000","3806"
"32649","0","0.9","0.5","0","0","0","1000","1596"
"32650","0.1","0.9","0.5","0","0","0","1000","1793"
"32651","0.2","0.9","0.5","0","0","0","1000","2066"
"32645","0.7","0.8","0.5","0","0","0","1000","6355"
"32652","0.3","0.9","0.5","0","0","0","1000","2511"
"32654","0.5","0.9","0.5","0","0","0","1000","3898"
"32647","0.9","0.8","0.5","0","0","0","1000","9884"
"32646","0.8","0.8","0.5","0","0","0","1000","9970"
"32653","0.4","0.9","0.5","0","0","0","1000","3152"
"32648","1","0.8","0.5","0","0","0","1000","9984"
"32671","0","0","0.6","0","0","0","1000","1478"
"32660","0","1","0.5","0","0","0","1000","1541"
"32672","0.1","0","0.6","0","0","0","1000","1582"
"32656","0.7","0.9","0.5","0","0","0","1000","7643"
"32662","0.2","1","0.5","0","0","0","1000","2060"
"32663","0.3","1","0.5","0","0","0","1000","2668"
"32665","0.5","1","0.5","0","0","0","1000","4714"
"32673","0.2","0","0.6","0","0","0","1000","1712"
"32661","0.1","1","0.5","0","0","0","1000","1941"
"32682","0","0.1","0.6","0","0","0","1000","1660"
"32680","0.9","0","0.6","0","0","0","1000","1638"
"32655","0.6","0.9","0.5","0","0","0","1000","5399"
"32674","0.3","0","0.6","0","0","0","1000","1680"
"32664","0.4","1","0.5","0","0","0","1000","3349"
"32679","0.8","0","0.6","0","0","0","1000","1608"
"32675","0.4","0","0.6","0","0","0","1000","1512"
"32678","0.7","0","0.6","0","0","0","1000","1542"
"32683","0.1","0.1","0.6","0","0","0","1000","1577"
"32658","0.9","0.9","0.5","0","0","0","1000","9969"
"32657","0.8","0.9","0.5","0","0","0","1000","9908"
"32676","0.5","0","0.6","0","0","0","1000","1526"
"32677","0.6","0","0.6","0","0","0","1000","1576"
"32681","1","0","0.6","0","0","0","1000","1607"
"32659","1","0.9","0.5","0","0","0","1000","9988"
"32684","0.2","0.1","0.6","0","0","0","1000","1561"
"32667","0.7","1","0.5","0","0","0","1000","9891"
"32687","0.5","0.1","0.6","0","0","0","1000","1814"
"32694","0.1","0.2","0.6","0","0","0","1000","1535"
"32693","0","0.2","0.6","0","0","0","1000","1503"
"32669","0.9","1","0.5","0","0","0","1000","9968"
"32690","0.8","0.1","0.6","0","0","0","1000","1863"
"32686","0.4","0.1","0.6","0","0","0","1000","1782"
"32685","0.3","0.1","0.6","0","0","0","1000","1698"
"32689","0.7","0.1","0.6","0","0","0","1000","1943"
"32666","0.6","1","0.5","0","0","0","1000","6394"
"32692","1","0.1","0.6","0","0","0","1000","2141"
"32691","0.9","0.1","0.6","0","0","0","1000","2075"
"32696","0.3","0.2","0.6","0","0","0","1000","1816"
"32688","0.6","0.1","0.6","0","0","0","1000","1823"
"32699","0.6","0.2","0.6","0","0","0","1000","2069"
"32701","0.8","0.2","0.6","0","0","0","1000","2384"
"32700","0.7","0.2","0.6","0","0","0","1000","2274"
"32695","0.2","0.2","0.6","0","0","0","1000","1739"
"32670","1","1","0.5","0","0","0","1000","9990"
"32698","0.5","0.2","0.6","0","0","0","1000","2185"
"32697","0.4","0.2","0.6","0","0","0","1000","1828"
"32668","0.8","1","0.5","0","0","0","1000","9911"
"32705","0.1","0.3","0.6","0","0","0","1000","1580"
"32704","0","0.3","0.6","0","0","0","1000","1555"
"32702","0.9","0.2","0.6","0","0","0","1000","2659"
"32706","0.2","0.3","0.6","0","0","0","1000","1897"
"32708","0.4","0.3","0.6","0","0","0","1000","2079"
"32703","1","0.2","0.6","0","0","0","1000","2953"
"32715","0","0.4","0.6","0","0","0","1000","1543"
"32707","0.3","0.3","0.6","0","0","0","1000","1967"
"32710","0.6","0.3","0.6","0","0","0","1000","2620"
"32712","0.8","0.3","0.6","0","0","0","1000","3084"
"32709","0.5","0.3","0.6","0","0","0","1000","2170"
"32711","0.7","0.3","0.6","0","0","0","1000","2509"
"32716","0.1","0.4","0.6","0","0","0","1000","1679"
"32720","0.5","0.4","0.6","0","0","0","1000","2513"
"32713","0.9","0.3","0.6","0","0","0","1000","3429"
"32714","1","0.3","0.6","0","0","0","1000","4007"
"32717","0.2","0.4","0.6","0","0","0","1000","1918"
"32718","0.3","0.4","0.6","0","0","0","1000","2061"
"32719","0.4","0.4","0.6","0","0","0","1000","2319"
"32721","0.6","0.4","0.6","0","0","0","1000","2800"
"32726","0","0.5","0.6","0","0","0","1000","1531"
"32737","0","0.6","0.6","0","0","0","1000","1567"
"32727","0.1","0.5","0.6","0","0","0","1000","1647"
"32729","0.3","0.5","0.6","0","0","0","1000","2048"
"32739","0.2","0.6","0.6","0","0","0","1000","1961"
"32722","0.7","0.4","0.6","0","0","0","1000","3242"
"32731","0.5","0.5","0.6","0","0","0","1000","2826"
"32725","1","0.4","0.6","0","0","0","1000","5419"
"32728","0.2","0.5","0.6","0","0","0","1000","1910"
"32738","0.1","0.6","0.6","0","0","0","1000","1874"
"32724","0.9","0.4","0.6","0","0","0","1000","4472"
"32730","0.4","0.5","0.6","0","0","0","1000","2391"
"32723","0.8","0.4","0.6","0","0","0","1000","3686"
"32733","0.7","0.5","0.6","0","0","0","1000","3887"
"32749","0.1","0.7","0.6","0","0","0","1000","1729"
"32748","0","0.7","0.6","0","0","0","1000","1506"
"32732","0.6","0.5","0.6","0","0","0","1000","3115"
"32740","0.3","0.6","0.6","0","0","0","1000","2315"
"32741","0.4","0.6","0.6","0","0","0","1000","2403"
"32734","0.8","0.5","0.6","0","0","0","1000","4782"
"32744","0.7","0.6","0.6","0","0","0","1000","4352"
"32736","1","0.5","0.6","0","0","0","1000","9930"
"32759","0","0.8","0.6","0","0","0","1000","1756"
"32735","0.9","0.5","0.6","0","0","0","1000","6384"
"32750","0.2","0.7","0.6","0","0","0","1000","1968"
"32752","0.4","0.7","0.6","0","0","0","1000","2945"
"32743","0.6","0.6","0.6","0","0","0","1000","3934"
"32742","0.5","0.6","0.6","0","0","0","1000","2932"
"32760","0.1","0.8","0.6","0","0","0","1000","1711"
"32745","0.8","0.6","0.6","0","0","0","1000","6036"
"32751","0.3","0.7","0.6","0","0","0","1000","2477"
"32754","0.6","0.7","0.6","0","0","0","1000","4211"
"32746","0.9","0.6","0.6","0","0","0","1000","8251"
"32753","0.5","0.7","0.6","0","0","0","1000","3418"
"32762","0.3","0.8","0.6","0","0","0","1000","2783"
"32763","0.4","0.8","0.6","0","0","0","1000","3025"
"32755","0.7","0.7","0.6","0","0","0","1000","6177"
"32761","0.2","0.8","0.6","0","0","0","1000","2079"
"32770","0","0.9","0.6","0","0","0","1000","1582"
"32764","0.5","0.8","0.6","0","0","0","1000","3643"
"32773","0.3","0.9","0.6","0","0","0","1000","2504"
"32765","0.6","0.8","0.6","0","0","0","1000","5139"
"32766","0.7","0.8","0.6","0","0","0","1000","7072"
"32747","1","0.6","0.6","0","0","0","1000","9828"
"32757","0.9","0.7","0.6","0","0","0","1000","9843"
"32756","0.8","0.7","0.6","0","0","0","1000","8610"
"32771","0.1","0.9","0.6","0","0","0","1000","1906"
"32758","1","0.7","0.6","0","0","0","1000","9960"
"32774","0.4","0.9","0.6","0","0","0","1000","3155"
"32772","0.2","0.9","0.6","0","0","0","1000","2222"
"32781","0","1","0.6","0","0","0","1000","1593"
"32784","0.3","1","0.6","0","0","0","1000","2777"
"32785","0.4","1","0.6","0","0","0","1000","3844"
"32767","0.8","0.8","0.6","0","0","0","1000","9836"
"32775","0.5","0.9","0.6","0","0","0","1000","4433"
"32782","0.1","1","0.6","0","0","0","1000","1726"
"32783","0.2","1","0.6","0","0","0","1000","2329"
"32768","0.9","0.8","0.6","0","0","0","1000","9895"
"32769","1","0.8","0.6","0","0","0","1000","9981"
"32776","0.6","0.9","0.6","0","0","0","1000","6441"
"32792","0","0","0.7","0","0","0","1000","1639"
"32793","0.1","0","0.7","0","0","0","1000","1648"
"32786","0.5","1","0.6","0","0","0","1000","5281"
"32777","0.7","0.9","0.6","0","0","0","1000","8809"
"32778","0.8","0.9","0.6","0","0","0","1000","9968"
"32794","0.2","0","0.7","0","0","0","1000","1464"
"32779","0.9","0.9","0.6","0","0","0","1000","9968"
"32787","0.6","1","0.6","0","0","0","1000","7601"
"32795","0.3","0","0.7","0","0","0","1000","1575"
"32799","0.7","0","0.7","0","0","0","1000","1620"
"32798","0.6","0","0.7","0","0","0","1000","1482"
"32801","0.9","0","0.7","0","0","0","1000","1749"
"32802","1","0","0.7","0","0","0","1000","1612"
"32800","0.8","0","0.7","0","0","0","1000","1659"
"32797","0.5","0","0.7","0","0","0","1000","1467"
"32780","1","0.9","0.6","0","0","0","1000","9990"
"32796","0.4","0","0.7","0","0","0","1000","1554"
"32804","0.1","0.1","0.7","0","0","0","1000","1675"
"32803","0","0.1","0.7","0","0","0","1000","1537"
"32806","0.3","0.1","0.7","0","0","0","1000","1818"
"32789","0.8","1","0.6","0","0","0","1000","9944"
"32791","1","1","0.6","0","0","0","1000","9990"
"32812","0.9","0.1","0.7","0","0","0","1000","2061"
"32807","0.4","0.1","0.7","0","0","0","1000","1853"
"32790","0.9","1","0.6","0","0","0","1000","9979"
"32810","0.7","0.1","0.7","0","0","0","1000","1705"
"32809","0.6","0.1","0.7","0","0","0","1000","1894"
"32805","0.2","0.1","0.7","0","0","0","1000","1707"
"32815","0.1","0.2","0.7","0","0","0","1000","1592"
"32817","0.3","0.2","0.7","0","0","0","1000","1733"
"32788","0.7","1","0.6","0","0","0","1000","9880"
"32808","0.5","0.1","0.7","0","0","0","1000","1705"
"32813","1","0.1","0.7","0","0","0","1000","2168"
"32811","0.8","0.1","0.7","0","0","0","1000","2023"
"32818","0.4","0.2","0.7","0","0","0","1000","1743"
"32819","0.5","0.2","0.7","0","0","0","1000","2159"
"32816","0.2","0.2","0.7","0","0","0","1000","1695"
"32821","0.7","0.2","0.7","0","0","0","1000","2175"
"32826","0.1","0.3","0.7","0","0","0","1000","1802"
"32822","0.8","0.2","0.7","0","0","0","1000","2283"
"32814","0","0.2","0.7","0","0","0","1000","1600"
"32820","0.6","0.2","0.7","0","0","0","1000","2033"
"32825","0","0.3","0.7","0","0","0","1000","1616"
"32828","0.3","0.3","0.7","0","0","0","1000","1977"
"32831","0.6","0.3","0.7","0","0","0","1000","2503"
"32823","0.9","0.2","0.7","0","0","0","1000","2567"
"32833","0.8","0.3","0.7","0","0","0","1000","3030"
"32827","0.2","0.3","0.7","0","0","0","1000","1943"
"32836","0","0.4","0.7","0","0","0","1000","1703"
"32824","1","0.2","0.7","0","0","0","1000","2738"
"32829","0.4","0.3","0.7","0","0","0","1000","2107"
"32834","0.9","0.3","0.7","0","0","0","1000","3118"
"32830","0.5","0.3","0.7","0","0","0","1000","2394"
"32837","0.1","0.4","0.7","0","0","0","1000","1753"
"32838","0.2","0.4","0.7","0","0","0","1000","1856"
"32841","0.5","0.4","0.7","0","0","0","1000","2486"
"32835","1","0.3","0.7","0","0","0","1000","3710"
"32840","0.4","0.4","0.7","0","0","0","1000","2131"
"32832","0.7","0.3","0.7","0","0","0","1000","2727"
"32839","0.3","0.4","0.7","0","0","0","1000","1975"
"32842","0.6","0.4","0.7","0","0","0","1000","2816"
"32847","0","0.5","0.7","0","0","0","1000","1498"
"32848","0.1","0.5","0.7","0","0","0","1000","1747"
"32843","0.7","0.4","0.7","0","0","0","1000","3224"
"32852","0.5","0.5","0.7","0","0","0","1000","2737"
"32844","0.8","0.4","0.7","0","0","0","1000","3656"
"32850","0.3","0.5","0.7","0","0","0","1000","2205"
"32846","1","0.4","0.7","0","0","0","1000","5458"
"32859","0.1","0.6","0.7","0","0","0","1000","1877"
"32851","0.4","0.5","0.7","0","0","0","1000","2413"
"32845","0.9","0.4","0.7","0","0","0","1000","4614"
"32849","0.2","0.5","0.7","0","0","0","1000","2121"
"32869","0","0.7","0.7","0","0","0","1000","1478"
"32858","0","0.6","0.7","0","0","0","1000","1608"
"32853","0.6","0.5","0.7","0","0","0","1000","3376"
"32880","0","0.8","0.7","0","0","0","1000","1657"
"32861","0.3","0.6","0.7","0","0","0","1000","2149"
"32862","0.4","0.6","0.7","0","0","0","1000","2680"
"32857","1","0.5","0.7","0","0","0","1000","7859"
"32860","0.2","0.6","0.7","0","0","0","1000","2044"
"32855","0.8","0.5","0.7","0","0","0","1000","4820"
"32854","0.7","0.5","0.7","0","0","0","1000","4150"
"32870","0.1","0.7","0.7","0","0","0","1000","1832"
"32856","0.9","0.5","0.7","0","0","0","1000","6318"
"32863","0.5","0.6","0.7","0","0","0","1000","3280"
"32864","0.6","0.6","0.7","0","0","0","1000","3929"
"32865","0.7","0.6","0.7","0","0","0","1000","4886"
"32873","0.4","0.7","0.7","0","0","0","1000","2856"
"32866","0.8","0.6","0.7","0","0","0","1000","6361"
"32872","0.3","0.7","0.7","0","0","0","1000","2358"
"32875","0.6","0.7","0.7","0","0","0","1000","4555"
"32871","0.2","0.7","0.7","0","0","0","1000","2115"
"32874","0.5","0.7","0.7","0","0","0","1000","4110"
"32884","0.4","0.8","0.7","0","0","0","1000","3371"
"32882","0.2","0.8","0.7","0","0","0","1000","2236"
"32868","1","0.6","0.7","0","0","0","1000","9746"
"32881","0.1","0.8","0.7","0","0","0","1000","1930"
"32891","0","0.9","0.7","0","0","0","1000","1519"
"32883","0.3","0.8","0.7","0","0","0","1000","2704"
"32867","0.9","0.6","0.7","0","0","0","1000","9703"
"32877","0.8","0.7","0.7","0","0","0","1000","8730"
"32902","0","1","0.7","0","0","0","1000","1669"
"32876","0.7","0.7","0.7","0","0","0","1000","6348"
"32892","0.1","0.9","0.7","0","0","0","1000","1841"
"32885","0.5","0.8","0.7","0","0","0","1000","4285"
"32893","0.2","0.9","0.7","0","0","0","1000","2269"
"32879","1","0.7","0.7","0","0","0","1000","9920"
"32894","0.3","0.9","0.7","0","0","0","1000","2934"
"32878","0.9","0.7","0.7","0","0","0","1000","9783"
"32886","0.6","0.8","0.7","0","0","0","1000","5708"
"32903","0.1","1","0.7","0","0","0","1000","1868"
"32895","0.4","0.9","0.7","0","0","0","1000","3458"
"32887","0.7","0.8","0.7","0","0","0","1000","7086"
"32889","0.9","0.8","0.7","0","0","0","1000","9974"
"32896","0.5","0.9","0.7","0","0","0","1000","4897"
"32904","0.2","1","0.7","0","0","0","1000","2557"
"32900","0.9","0.9","0.7","0","0","0","1000","9968"
"32907","0.5","1","0.7","0","0","0","1000","5586"
"32905","0.3","1","0.7","0","0","0","1000","3478"
"32888","0.8","0.8","0.7","0","0","0","1000","9962"
"32897","0.6","0.9","0.7","0","0","0","1000","6815"
"32899","0.8","0.9","0.7","0","0","0","1000","9950"
"32906","0.4","1","0.7","0","0","0","1000","4037"
"32914","0.1","0","0.8","0","0","0","1000","1621"
"32918","0.5","0","0.8","0","0","0","1000","1499"
